index,x(A/Hz/V/nm),yai0(V),yai1(V),yai3(V),yai4(V),yext(V),yai4_max(V),lambda(nm),freq(THz)
1683,135.3407,0.1629,-0.009635160923591582,-0.010935160923591578,-0.0007187148938238019,,,780.2396946825,384.2312305348594
1684,135.3534,0.1656,-0.009349782696463277,-0.010849782696463292,-0.00028136744670409497,,,780.2397070650001,384.23122443706256
1685,135.3659,0.1709,-0.009064174205195313,-0.010664174205195318,-0.00044303334520828797,,,780.2397192525001,384.23121843529424
1686,135.3754,0.1774,-0.008675111751831624,-0.010575111751831623,-0.000589899428071583,,,780.239728515,384.2312138739504
1687,135.3891,0.1751,-0.008590884845401908,-0.010390884845401918,-0.0005574852528321128,,,780.2397418725001,384.2312072960127
1688,135.4005,0.1667,-0.008804009901365456,-0.010204009901365454,-0.0005137245522678913,,,780.2397529875001,384.23120182240046
1689,135.412,0.1614,-0.008817250089398904,-0.0101172500893989,-0.0002704571788918475,,,780.2397642000001,384.2311963007742
1690,135.4254,0.1587,-0.008832677786759613,-0.009932677786759617,0.00026343697791170184,,,780.239777265,384.2311898668795
1691,135.4347,0.1577,-0.00874338506925619,-0.00984338506925618,0.00041755754942457424,,,780.2397863325001,384.23118540156463
1692,135.4468,0.1564,-0.008657316049708791,-0.009757316049708795,0.0005578649596724716,,,780.23979813,384.2311795918541
1693,135.46,0.1556,-0.008472513482929767,-0.00957251348292977,0.000692745770851988,,0.000692745770851988,780.239811,384.2311732539882
1694,135.4702,0.1543,-0.008384256954055092,-0.009384256954055079,0.0006424263976725353,,,780.239820945,384.2311683565465
1695,135.4817,0.1548,-0.008197497142088506,-0.00929749714208851,0.0005856937710487786,,,780.2398321575,384.23116283492124
1696,135.491,0.1547,-0.008108204424585139,-0.00910820442458514,0.000539814342561451,,,780.2398412250001,384.23115836960693
1697,135.5031,0.1551,-0.007922135405037695,-0.008922135405037696,0.00038012175280954796,,,780.2398530225,384.2311525598972
1698,135.5165,0.156,-0.007837563102398429,-0.00883756310239843,0.00031401590961288584,,,780.2398660875001,384.2311461260039
1699,135.5272,0.1576,-0.007649882233872987,-0.008749882233872991,6.122990049339805e-05,,,780.23987652,384.23114098849237
1700,135.5382,0.1598,-0.007462546761557137,-0.008562546761557141,-9.303609019034598e-05,,,780.2398872450001,384.23113570693846
1701,135.5496,0.164,-0.007175671817520726,-0.008475671817520736,-0.0004492753896261914,,,780.2398983600001,384.23113023332826
1702,135.5625,0.17,-0.00679052385453216,-0.008390523854532164,-0.0007129145968826078,,,780.2399109375001,384.23112403950637
1703,135.5749,0.1795,-0.006304800231194313,-0.008204800231194312,-0.0008740871681988116,,,780.2399230275,384.2311180857553
1704,135.5868,0.1825,-0.006118500947507197,-0.008118500947507198,-0.0012327931035748252,,,780.2399346300001,384.23111237207496
1705,135.5971,0.1745,-0.00623035955070235,-0.007930359550702357,-0.001283605803942267,,,780.2399446725001,384.2311074266207
1706,135.6073,0.168,-0.006342103021827666,-0.007842103021827668,-0.0013339251771217198,,,780.2399546175001,384.23110252918076
1707,135.6215,0.1636,-0.006358451775747176,-0.007758451775747174,-0.0013039776378224177,,,780.2399684625001,384.23109571117624
1708,135.6324,0.1604,-0.006371001171361496,-0.007671001171361505,-0.001357750301318017,,,780.23997909,384.23109047763774
1709,135.643,0.1585,-0.006383205170766237,-0.007583205170766244,-0.0011100429832496816,,,780.2399894250001,384.23108538814176
1710,135.6543,0.157,-0.006296215094659954,-0.007396215094659958,-0.0007657889554975594,,,780.2400004425001,384.231079962547
1711,135.6673,0.1564,-0.006211182263741247,-0.007311182263741237,-0.00032992148994193116,,,780.2400131175001,384.2310737207127
1712,135.68,0.1561,-0.006125804036612947,-0.007225804036612951,-0.00029257404282223565,,,780.2400255,384.2310676229209
1713,135.6906,0.1556,-0.0060380080360176586,-0.007138008036017662,-0.00034486672475375624,,,780.2400358350001,384.2310625334254
1714,135.7015,0.1553,-0.005950557431632003,-0.006950557431632004,1.3606117505449156e-06,,,780.2400464625,384.2310572998879
1715,135.7121,0.1551,-0.005862761431036714,-0.006862761431036729,0.0002490679298190468,,,780.2400567975001,384.23105221039265
1716,135.7252,0.1557,-0.005777843732187857,-0.006777843732187858,0.0005844420681865858,,,780.2400695700001,384.2310459205451
1717,135.7369,0.1556,-0.005591314184360999,-0.0066913141843610024,0.0007267227871867177,,,780.2400809775,384.23104030289517
1718,135.7486,0.1557,-0.005504784636534171,-0.006504784636534172,0.0007690035061866385,,,780.240092385,384.23103468524533
1719,135.7599,0.1562,-0.005417794560427874,-0.006417794560427875,0.0007132575339389713,,,780.2401034025,384.23102925965213
1720,135.7728,0.1578,-0.0052326465974393,-0.006332646597439304,0.0006496183266825883,,,780.24011598,384.23102306583354
1721,135.7848,0.1601,-0.00504646244582202,-0.006246462445822026,0.0006904190641185415,,,780.24012768,384.2310173041419
1722,135.796,0.1622,-0.004859357237645898,-0.006159357237645893,0.000735166419058797,,,780.2401386,384.23101192656327
1723,135.8083,0.1594,-0.0047735184822381704,-0.005973518482238177,0.0007744871749305604,,0.0007744871749305604,780.2401505925001,384.23100602082974
1724,135.8182,0.1572,-0.0047849165571539065,-0.00588491655715391,0.0006256477833153085,,,780.2401602450001,384.23100126743464
1725,135.8308,0.1555,-0.004699423197955785,-0.005799423197955789,0.0003634885576229707,,,780.2401725300001,384.23099521765914
1726,135.843,0.1549,-0.004713469310478183,-0.005713469310478184,0.0006033026406829789,,,780.240184425,384.2309893599402
1727,135.8539,0.1545,-0.004626018706092527,-0.005626018706092528,0.0005495299771871576,,,780.2401950525001,384.2309841264046
1728,135.8656,0.1543,-0.004539489158265658,-0.005539489158265659,0.0004918106961873114,,,780.2402064600001,384.23097850875644
1729,135.8777,0.1549,-0.004453420138718231,-0.005453420138718232,-6.78818935648251e-05,,,780.2402182575,384.2309726990522
1730,135.888,0.1534,-0.004265278741913417,-0.005265278741913418,-0.000118694593932267,,,780.2402283,384.23096775360153
1731,135.8993,0.1518,-0.004278288665807137,-0.005078288665807146,-0.0003744405661801897,,,780.2402393175,384.23096232801015
1732,135.9111,0.15,-0.004191874250050132,-0.004991874250050141,-0.0006326531743681141,,,780.2402508225,384.2309566623486
1733,135.9233,0.1508,-0.004005920362572593,-0.004905920362572591,-0.0010928390913082509,,,780.2402627175001,384.2309508046308
1734,135.9321,0.1508,-0.003916051984719893,-0.004816051984719891,-0.0013362518838551662,,,780.2402712975,384.23094657939197
1735,135.9451,0.1509,-0.003831019153801171,-0.004731019153801169,-0.0013003844182995494,,,780.2402839725,384.2309403375619
1736,135.9567,0.1501,-0.003744374473904466,-0.004644374473904478,-0.0008576103721115169,,,780.2402952825,384.2309347679291
1737,135.9667,0.1504,-0.003655887680890063,-0.004555887680890061,-0.0003069430909148907,,,780.2403050325,384.2309299665216
1738,135.9817,0.1507,-0.0035731574913684533,-0.004473157491368451,0.00041905783088019843,,,780.2403196575001,384.23092276441065
1739,135.993,0.1514,-0.0034861674152621702,-0.004386167415262168,0.0006633118586322762,,,780.2403306750001,384.2309173388206
1740,136.0042,0.1512,-0.003399062207086065,-0.004299062207086063,0.0008080592135725206,,0.0008080592135725206,780.240341595,384.2309119612448
1741,136.0149,0.1517,-0.0034113813385606567,-0.004311381338560655,0.0007552732044528998,,,780.2403520275001,384.2309068237394
1742,136.0281,0.1525,-0.0033265787717816353,-0.004226578771781647,0.0006901540156325492,,,780.2403648975001,384.2309004858825
1743,136.0389,0.1511,-0.003239013035326116,-0.004139013035326114,0.0004368746793246836,,,780.2403754275,384.23089530036344
1744,136.0517,0.1507,-0.0031537499402676666,-0.004053749940267665,0.0002737287992564119,,,780.2403879075,384.23088915456316
1745,136.062,0.1505,-0.0030656085434628277,-0.003965608543462826,-7.708390111099694e-05,,,780.2403979500001,384.2308842091146
1746,136.0744,0.1502,-0.0030798849201249534,-0.0038798849201249624,-0.0001382564724271007,,,780.24041004,384.230878255371
1747,136.0859,0.15,-0.002993125108158398,-0.003793125108158407,-0.0002949890990511239,,,780.2404212525,384.23087273375404
1748,136.0968,0.1502,-0.002905674503772687,-0.0037056745037726962,-0.0004487617625467122,,,780.2404318800001,384.2308675002216
1749,136.1085,0.1509,-0.002819144955945846,-0.003719144955945844,-0.0009064810435466808,,,780.2404432875,384.2308618825769
1750,136.1216,0.1511,-0.002834227257097005,-0.0036342272570970002,-0.0007711069051790087,,,780.24045606,384.23085559273557
1751,136.1326,0.1502,-0.002746891784781144,-0.0035468917847811393,-0.0010253728958627417,,,780.2404667850001,384.2308503111895
1752,136.1446,0.1501,-0.002660707633163867,-0.003460707633163876,-0.0007845721584267551,,,780.240478485,384.2308445495031
1753,136.1572,0.15,-0.0026752142739657203,-0.0034752142739657294,-0.0007467313841190704,,,780.2404907700001,384.2308384997326
1754,136.1669,0.1512,-0.0025863820847417535,-0.0033863820847417625,-0.0008945841213583439,,,780.2405002275001,384.2308338423697
1755,136.1786,0.1511,-0.0024998525369148844,-0.0032998525369148796,-0.0006523034023581675,,,780.2405116350001,384.23082822472594
1756,136.1906,0.1511,-0.002413668385297607,-0.003313668385297605,-0.0004115026649222364,,,780.240523335,384.2308224630402
1757,136.2024,0.1517,-0.0023272539695406297,-0.0032272539695406277,-0.00026971527311037136,,,780.24053484,384.2308167973828
1758,136.2123,0.1517,-0.002238652044456363,-0.003138652044456361,8.144533527432163e-05,,,780.2405444925,384.23081204399233
1759,136.2239,0.1519,-0.0022520073645596606,-0.0031520073645596586,0.0003242193814624872,,,780.2405558025,384.23080647436325
1760,136.2365,0.1516,-0.002166514005361511,-0.003066514005361523,0.0006620601557701944,,,780.2405680875,384.2308004245939
1761,136.2496,0.1517,-0.0020815963065126536,-0.0029815963065126516,0.000797434294137811,,,780.24058086,384.2307941347546
1762,136.2606,0.1521,-0.0020942608341968233,-0.0029942608341968213,0.0008431683034539894,,0.0008431683034539894,780.2405915850001,384.23078885321024
1763,136.2712,0.1519,-0.0020064648336015345,-0.0029064648336015325,0.0007908756215224688,,,780.24060192,384.23078376372223
1764,136.2835,0.1516,-0.002020626078193838,-0.002920626078193836,0.0006301963773943653,,,780.2406139125001,384.2307778579957
1765,136.2958,0.1511,-0.0019347873227861384,-0.0027347873227861336,0.0005695171332661397,,,780.240625905,384.2307719522694
1766,136.307,0.1509,-0.0018476821146099776,-0.0027476821146099756,0.0003142644882064838,,,780.240636825,384.2307665746976
1767,136.3177,0.151,-0.0018600012460845694,-0.0027600012460845674,-3.8521520913159524e-05,,,780.2406472575001,384.2307614371961
1768,136.3308,0.1511,-0.0017750835472357257,-0.0026750835472357376,-0.0005031473825456434,,,780.2406600300001,384.2307551473581
1769,136.3424,0.151,-0.0017884388673389956,-0.0025884388673390046,-0.0007603733363574783,,,780.2406713400001,384.2307495777306
1770,136.354,0.151,-0.001701794187442332,-0.00260179418744233,-0.0010175992901694242,,,780.24068265,384.2307440081034
1771,136.3663,0.1511,-0.00171595543203458,-0.002515955432034575,-0.0011782785342975832,,,780.2406946425001,384.23073810237804
1772,136.3757,0.1505,-0.001626777846601063,-0.002526777846601061,-0.001224651289972678,,,780.2407038075,384.2307335890597
1773,136.3897,0.1505,-0.0016428963363809002,-0.0024428963363808953,-0.001093717096297464,,,780.2407174575001,384.23072686709634
1774,136.4006,0.1506,-0.001655445731995192,-0.0024554457319951872,-0.0008474897597930964,,,780.240728085,384.23072163356795
1775,136.4107,0.1506,-0.001567074071050653,-0.002467074071050651,-0.0003973158057845594,,,780.2407379325001,384.23071678415175
1776,136.4233,0.1508,-0.0015815807118525066,-0.0023815807118525018,0.0002405249685231703,,,780.2407502175,384.23071073438524
1777,136.4352,0.1511,-0.0014952814281653792,-0.0023952814281653773,0.0005818190331471351,,,780.2407618200001,384.23070502071704
1778,136.4466,0.1512,-0.0015084064841289213,-0.0023084064841289303,0.0007255797337114567,,,780.2407729350001,384.23069954711906
1779,136.458,0.1505,-0.001421531540092516,-0.002321531540092528,0.0007693404342755672,,0.0007693404342755672,780.24078405,384.23069407352136
1780,136.4714,0.1499,-0.0014369592374532253,-0.0022369592374532343,0.0007032345910790161,,,780.2407971150001,384.2306876396434
1781,136.4832,0.1497,-0.0014505448216962508,-0.00225054482169626,0.0005450219828909697,,,780.24080862,384.23068197399
1782,136.4957,0.1499,-0.0013649363304282375,-0.0022649363304282355,0.0006833560843867437,,,780.2408208075001,384.23067597223854
1783,136.5081,0.1499,-0.001379212707090391,-0.002179212707090386,0.0004221835130705509,,,780.2408328975,384.23067001850137
1784,136.5177,0.1499,-0.0012902653857965463,-0.0021902653857965443,7.482410301945519e-05,,,780.2408422575,384.23066540915653
1785,136.5281,0.1498,-0.001302239121061588,-0.002102239121061583,-0.00017648192453606493,,,780.2408523975,384.2306604156998
1786,136.5418,0.1495,-0.0013180122146318474,-0.0021180122146318425,-0.0004440677492966727,,,780.2408657550001,384.230653837781
1787,136.552,0.1492,-0.0012297556857571584,-0.0021297556857571565,-0.0006943871224761589,,,780.2408757000001,384.2306489403526
1788,136.5639,0.1488,-0.0012434564020700062,-0.0020434564020700013,-0.0009530930578520724,,,780.2408873025,384.2306432266862
1789,136.5751,0.1487,-0.001256351193893876,-0.002056351193893871,-0.001208345702911895,,,780.2408982225,384.23063784911807
1790,136.5893,0.1482,-0.001272699947813441,-0.001972699947813447,-0.001278398163612804,,,780.2409120675001,384.23063103113003
1791,136.6009,0.148,-0.0011860552679167358,-0.001986055267916745,-0.0013356241174246608,,,780.2409233775,384.23062546150624
1792,136.613,0.1481,-0.0011999862483693113,-0.0019999862483693204,-0.0008953167071767965,,,780.240935175,384.2306196518126
1793,136.6241,0.1479,-0.001212765908123331,-0.0019127659081233372,-0.0005500760250484737,,,780.2409459975,384.2306143222591
1794,136.6359,0.1483,-0.001126351492366326,-0.001926351492366335,-0.00020828863323640867,,,780.2409575025,384.2306086566077
1795,136.6477,0.1479,-0.0011399370766093236,-0.0019399370766093327,3.349875857566742e-05,,,780.2409690075001,384.2306029909565
1796,136.6592,0.148,-0.0011531772646427713,-0.0018531772646427774,0.00027676613195165567,,,780.2409802200001,384.2305974693475
1797,136.6701,0.148,-0.0010657266602570742,-0.0018657266602570693,0.0005229934684560789,,,780.2409908475,384.2305922358226
1798,136.6822,0.1493,-0.0010796576407096498,-0.001879657640709645,0.0005633008787039318,,0.0005633008787039318,780.2410026450001,384.23058642612995
1799,136.6941,0.1484,-0.0009933583570225224,-0.0017933583570225176,0.00020459494332797368,,,780.2410142475001,384.23058071246544
1800,136.7056,0.1484,-0.00100659854505597,-0.0018065985450559652,-0.0003521376832960055,,,780.2410254600001,384.2305751908571
1801,136.7174,0.1485,-0.0010201841292989677,-0.001820184129298963,-0.00021035029148391837,,,780.241036965,384.230569525207
1802,136.7289,0.1487,-0.0009334243173324125,-0.0018334243173324105,-0.00046708291810793057,,,780.2410481775,384.2305640035989
1803,136.7411,0.1492,-0.0009474704298548103,-0.0018474704298548084,-0.0008272688350479118,,,780.2410600725001,384.23055814589304
1804,136.752,0.1491,-0.0009600198254691578,-0.0017600198254691668,-0.0008810414985436221,,,780.2410707,384.23055291236926
1805,136.7639,0.1487,-0.0009737205417820055,-0.0017737205417820145,-0.0011397474339197022,,,780.2410823025001,384.2305471987057
1806,136.7745,0.1488,-0.0008859245411867167,-0.0017859245411867286,-0.0012920401158511008,,,780.2410926375001,384.23054210922413
1807,136.7852,0.1484,-0.0008982436726613363,-0.0016982436726613453,-0.0011448261249707992,,,780.24110307,384.2305369717287
1808,136.7995,0.1484,-0.0009147075586507236,-0.0017147075586507327,-0.0013153719128596308,,,780.2411170125,384.2305301057302
1809,136.8108,0.148,-0.0009277174825444434,-0.0017277174825444525,-0.0012711178851073646,,,780.24112803,384.2305246801513
1811,136.8325,0.148,-0.0008527011417032021,-0.0016527011417032111,-0.0007781698849108065,,,780.2411491875,384.23051426111954
1812,136.8469,0.1475,-0.0008692801597624672,-0.0016692801597624762,-0.000549208999987616,,,780.2411632275,384.23050734710796
1813,136.8587,0.1471,-0.0008828657440054649,-0.001682865744005474,-0.0002074216081755509,,,780.2411747325001,384.2305016814597
1814,136.8686,0.1471,-0.000894263818921201,-0.00169426381892121,0.0001437390002091976,,,780.2411843850001,384.23049692807706
1815,136.8797,0.1474,-0.0008070434786752595,-0.0017070434786752575,0.0004889796823372983,,,780.2411952075,384.230491598527
1816,136.8936,0.1479,-0.0008230468363852189,-0.001723046836385217,0.000720407203200657,,0.000720407203200657,780.2412087600001,384.23048492458605
1818,136.9163,0.1478,-0.0008491818162425363,-0.0016491818162425315,0.0006084219315170003,,,780.2412308925001,384.2304740254168
